"participant","rt","init_locations","final_locations","trial_type","yoke_participant","yoke_participant_template","fast_triplet","slow_triplet"
"61081832798dd157c6c93a97",15556.5,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png"",""x"":250,""y"":10},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":34,""y"":4},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":133,""y"":17}]","free-sort","8da97","8da97","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png']"
"61081832798dd157c6c93a97",11104.5,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":113,""y"":7},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":203,""y"":52},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":19,""y"":32}]","free-sort","8da97","8da97","",""
"5f1c1f4e65d0e601321720fd",27939.7000000477,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":212,""y"":37},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":109,""y"":34},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":23,""y"":30}]","free-sort","91996","91996","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png']"
"5f1c1f4e65d0e601321720fd",12280.1000001431,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":3,""y"":19},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":102,""y"":27},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png"",""x"":214,""y"":36}]","free-sort","91996","91996","",""
"5ef9df1812148a78af8e76dc",16109.200000003,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":215,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":80,""y"":32},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png"",""x"":17,""y"":15}]","free-sort","93b38","93b38","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png']"
"5ef9df1812148a78af8e76dc",8465.10000000149,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png"",""x"":75,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":181,""y"":37},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png"",""x"":16,""y"":18}]","free-sort","93b38","93b38","",""
"55afe01bfdf99b4ba8045bea",11032.1999999881,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":177,""y"":32},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":49,""y"":19},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":222,""y"":38}]","free-sort","93c51","93c51","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png']"
"55afe01bfdf99b4ba8045bea",14080.4000000358,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png"",""x"":91,""y"":25},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":167,""y"":15},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":228,""y"":26}]","free-sort","93c51","93c51","",""
"5d74001d391b6600175f433b",16795.1999999993,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":105,""y"":32},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png"",""x"":23,""y"":18},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":214,""y"":34}]","free-sort","95151","95151","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png']"
"5d74001d391b6600175f433b",5930.39999999851,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":226,""y"":25},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":136,""y"":8},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png"",""x"":51,""y"":34}]","free-sort","95151","95151","",""
"611131e47725f6a04c723651",36052.3999998569,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":223,""y"":21},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png"",""x"":13,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":116,""y"":21}]","free-sort","95ea8","95ea8","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png']"
"611131e47725f6a04c723651",10634.5,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png"",""x"":29,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png"",""x"":124,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png"",""x"":217,""y"":21}]","free-sort","95ea8","95ea8","",""
"6154973c69da7c97996a19f6",37530.3000000119,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png"",""x"":120,""y"":24},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":204,""y"":19},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png"",""x"":42,""y"":18}]","free-sort","98812","98812","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png']"
"6154973c69da7c97996a19f6",10346.1999999881,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":42,""y"":12},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":244,""y"":17},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":134,""y"":18}]","free-sort","98812","98812","",""
"5d520a2a08c3b00019384072",40602.1999999285,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png"",""x"":226,""y"":23},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png"",""x"":30,""y"":23},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png"",""x"":129,""y"":25}]","free-sort","98dc0","98dc0","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png']"
"5d520a2a08c3b00019384072",16450.7999999523,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":126,""y"":27},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":38,""y"":24},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":197,""y"":20}]","free-sort","98dc0","98dc0","",""
"610020b6047ff62a544284e0",15566.3000000119,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png"",""x"":148,""y"":18},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":35,""y"":26},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png"",""x"":255,""y"":20}]","free-sort","994d8","994d8","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png']"
"610020b6047ff62a544284e0",14218.400000006,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":131,""y"":17},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png"",""x"":228,""y"":44},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png"",""x"":31,""y"":15}]","free-sort","994d8","994d8","",""
"60ccbffae161aadb1880ad6c",10951,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":217,""y"":15},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png"",""x"":24,""y"":16},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png"",""x"":122,""y"":0}]","free-sort","99c23","99c23","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png']"
"60ccbffae161aadb1880ad6c",9361.5,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png"",""x"":151,""y"":45},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png"",""x"":70,""y"":29},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png"",""x"":216,""y"":24}]","free-sort","99c23","99c23","",""
"5af59378f856320001cf2ffc",19409.599999994,"[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":475,""y"":0},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":-225,""y"":50},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":475,""y"":50}]","[{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png"",""x"":210,""y"":25},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png"",""x"":36,""y"":22},{""src"":""https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png"",""x"":107,""y"":32}]","free-sort","9b1b9","9b1b9","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png']","['https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png', 'https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png']"
