"participant","TD_trial_number","TD_target_position","TD_rt","attention_state","TD_within_triplet_counter"
"5e445469951000017c34358e",22,4,455.300000000745,"fast","1"
"5e445469951000017c34358e",23,9,296.39999999851,"fast","3"
"5e445469951000017c34358e",24,5,378.19999999553,"slow","1"
"5e4b793f03c92a08a6d28e3f",1,8,354.29999999702,"slow","3"
"5e4b793f03c92a08a6d28e3f",2,6,353.800000011921,"fast","1"
"5e4b793f03c92a08a6d28e3f",3,6,366,"fast","2"
"5e4b793f03c92a08a6d28e3f",4,7,392.90000000596,"slow","2"
"5e4b793f03c92a08a6d28e3f",5,5,414.100000008941,"slow","1"
"5e4b793f03c92a08a6d28e3f",6,4,376.79999999702,"slow","1"
"5e4b793f03c92a08a6d28e3f",7,5,355.20000000298,"fast","1"
"5e4b793f03c92a08a6d28e3f",8,8,401.29999999702,"fast","3"
"5e4b793f03c92a08a6d28e3f",9,8,462.59999999404,"slow","2"
"5e4b793f03c92a08a6d28e3f",10,7,405.79999999702,"fast","3"
"5e4b793f03c92a08a6d28e3f",11,9,314.79999999702,"fast","3"
"5e4b793f03c92a08a6d28e3f",12,9,310.70000000298,"slow","3"
"5e4b793f03c92a08a6d28e3f",13,6,361.70000000298,"fast","3"
"5e4b793f03c92a08a6d28e3f",14,8,345.40000000596,"fast","2"
"5e4b793f03c92a08a6d28e3f",15,7,376.79999999702,"fast","1"
"5e4b793f03c92a08a6d28e3f",16,6,401.79999999702,"slow","3"
"5e4b793f03c92a08a6d28e3f",17,7,355.29999999702,"fast","2"
"5e4b793f03c92a08a6d28e3f",18,7,351.5,"slow","1"
"5e4b793f03c92a08a6d28e3f",19,6,386.899999991059,"slow","1"
"5e4b793f03c92a08a6d28e3f",20,5,351.90000000596,"fast","2"
"5e4b793f03c92a08a6d28e3f",21,4,377.09999999404,"fast","1"
"5e4b793f03c92a08a6d28e3f",22,6,375.79999999702,"slow","2"
"5e4b793f03c92a08a6d28e3f",23,5,403.20000000298,"slow","2"
"5e4b793f03c92a08a6d28e3f",24,7,300.79999999702,"slow","3"
"5e555e3152f93b5508f5bc16",1,6,458.5,"slow","2"
"5e555e3152f93b5508f5bc16",2,6,330.599999999627,"fast","3"
"5e555e3152f93b5508f5bc16",3,5,383.5,"slow","1"
"5e555e3152f93b5508f5bc16",4,7,371.5,"slow","1"
"5e555e3152f93b5508f5bc16",5,5,396.500000001863,"fast","1"
"5e555e3152f93b5508f5bc16",6,9,297.599999999627,"fast","3"
"5e555e3152f93b5508f5bc16",7,6,365.800000000745,"fast","2"
"5e555e3152f93b5508f5bc16",8,8,418.599999999627,"fast","3"
"5e555e3152f93b5508f5bc16",9,4,345.299999998882,"slow","1"
"5e555e3152f93b5508f5bc16",11,6,362.699999999255,"slow","3"
"5e555e3152f93b5508f5bc16",12,4,434.400000000373,"fast","1"
"5e555e3152f93b5508f5bc16",13,7,335.500000001863,"fast","3"
"5e555e3152f93b5508f5bc16",14,7,352.799999998882,"fast","1"
"5e555e3152f93b5508f5bc16",15,7,393.200000001118,"slow","3"
"5e555e3152f93b5508f5bc16",16,7,364.60000000149,"slow","2"
"5e555e3152f93b5508f5bc16",17,6,403.700000001118,"slow","1"
"5e555e3152f93b5508f5bc16",18,7,349.599999999627,"fast","2"
"5e555e3152f93b5508f5bc16",19,8,379.700000001118,"fast","2"
"5e555e3152f93b5508f5bc16",20,5,331.199999999255,"slow","2"
"5e555e3152f93b5508f5bc16",21,9,309.500000001863,"slow","3"
"5e555e3152f93b5508f5bc16",22,8,369.400000000373,"slow","3"
"5e555e3152f93b5508f5bc16",23,6,386.60000000149,"fast","1"
"5e555e3152f93b5508f5bc16",24,5,383.699999999255,"fast","2"
"5e7f514bb18cb4000a68310d",1,8,361.40000000596,"fast","3"
"5e7f514bb18cb4000a68310d",2,9,388.29999999702,"fast","3"
"5e7f514bb18cb4000a68310d",3,6,315.200000017881,"slow","1"
"5e7f514bb18cb4000a68310d",4,7,449.79999999702,"fast","1"
"5e7f514bb18cb4000a68310d",5,6,292.70000000298,"slow","2"
"5e7f514bb18cb4000a68310d",6,6,371.799999982119,"fast","2"
"5e7f514bb18cb4000a68310d",7,5,352.09999999404,"fast","1"
"5e7f514bb18cb4000a68310d",8,5,373.700000017881,"fast","2"
"5e7f514bb18cb4000a68310d",9,7,352.59999999404,"slow","2"
"5e7f514bb18cb4000a68310d",10,7,337.499999985099,"slow","3"
"5e7f514bb18cb4000a68310d",11,5,329.5,"slow","1"
"5e7f514bb18cb4000a68310d",12,6,338.600000008941,"fast","1"
"5e7f514bb18cb4000a68310d",13,6,335.899999991059,"fast","3"
"5e7f514bb18cb4000a68310d",14,4,360.499999985099,"slow","1"
"5e7f514bb18cb4000a68310d",16,6,470.70000000298,"slow","3"
"5e7f514bb18cb4000a68310d",17,7,385,"slow","1"
"5e7f514bb18cb4000a68310d",18,8,312.999999985099,"slow","2"
"5e7f514bb18cb4000a68310d",19,7,348.300000011921,"fast","3"
"5e7f514bb18cb4000a68310d",20,8,298.90000000596,"slow","3"
"5e7f514bb18cb4000a68310d",21,4,355.20000000298,"fast","1"
"5e7f514bb18cb4000a68310d",22,7,379.70000000298,"fast","2"
"5e7f514bb18cb4000a68310d",23,5,330.699999988079,"slow","2"
"5e7f514bb18cb4000a68310d",24,8,416.40000000596,"fast","2"
"5e8d44819163b611f62d706c",1,6,341.5,"slow","2"
"5e8d44819163b611f62d706c",2,9,369.400000000373,"slow","3"
"5e8d44819163b611f62d706c",3,6,427.399999999441,"slow","3"
"5e8d44819163b611f62d706c",4,5,280.699999999255,"slow","2"
"5e8d44819163b611f62d706c",6,6,317.600000000559,"fast","3"
"5e8d44819163b611f62d706c",7,7,123,"slow","3"
"5e8d44819163b611f62d706c",8,6,339.900000000373,"fast","2"
"5e8d44819163b611f62d706c",9,6,326.900000000373,"slow","1"
"5e8d44819163b611f62d706c",10,5,363.599999999627,"fast","2"
"5e8d44819163b611f62d706c",11,7,343.799999999814,"fast","2"
"5e8d44819163b611f62d706c",12,4,366.60000000149,"slow","1"
"5e8d44819163b611f62d706c",13,7,346.899999999441,"fast","1"
"5e8d44819163b611f62d706c",14,5,2.70000000018626,"slow","1"
"5e8d44819163b611f62d706c",15,4,305.099999999627,"fast","1"
"5e8d44819163b611f62d706c",16,8,326.200000000186,"slow","2"
"5e8d44819163b611f62d706c",18,6,49.5999999996275,"fast","1"
"5e8d44819163b611f62d706c",20,7,360.200000000186,"slow","1"
"5e8d44819163b611f62d706c",23,5,422.900000001304,"fast","1"
"5e937e8e4d246b6b4162ae72",1,6,415.5,"fast","3"
"5e937e8e4d246b6b4162ae72",2,4,408.499999970198,"fast","1"
"5e937e8e4d246b6b4162ae72",3,5,412.899999976158,"fast","1"
"5e937e8e4d246b6b4162ae72",4,9,387.499999970198,"slow","3"
"5e937e8e4d246b6b4162ae72",5,5,427.199999988079,"fast","2"
"5e937e8e4d246b6b4162ae72",6,7,671.499999970198,"slow","3"
"5e937e8e4d246b6b4162ae72",7,6,479.40000000596,"slow","3"
"5e937e8e4d246b6b4162ae72",8,6,447.700000017881,"slow","1"
"5e937e8e4d246b6b4162ae72",9,4,429.5,"slow","1"
"5e937e8e4d246b6b4162ae72",10,6,427.699999988079,"fast","1"
"5e937e8e4d246b6b4162ae72",11,6,339.700000017881,"slow","2"
"5e937e8e4d246b6b4162ae72",12,9,427.200000017881,"fast","3"
"5e937e8e4d246b6b4162ae72",13,6,474.5,"fast","2"
"5e937e8e4d246b6b4162ae72",15,7,423.200000017881,"slow","1"
"5e937e8e4d246b6b4162ae72",16,8,393.09999999404,"slow","3"
"5e937e8e4d246b6b4162ae72",17,7,440.300000011921,"slow","2"
"5e937e8e4d246b6b4162ae72",18,7,388.800000011921,"fast","3"
"5e937e8e4d246b6b4162ae72",19,7,402.200000017881,"fast","1"
"5e937e8e4d246b6b4162ae72",20,5,474.399999976158,"slow","2"
"5e937e8e4d246b6b4162ae72",21,5,439.500000029802,"slow","1"
"5e937e8e4d246b6b4162ae72",22,8,342.099999964237,"fast","2"
"5e937e8e4d246b6b4162ae72",23,7,445.300000011921,"fast","2"
"5e937e8e4d246b6b4162ae72",24,8,404.699999988079,"slow","2"
"5e9f70a9eec34b1108c84413",1,7,363,"slow","3"
"5e9f70a9eec34b1108c84413",2,6,359.5,"slow","1"
"5e9f70a9eec34b1108c84413",3,6,379.799999952316,"slow","2"
"5e9f70a9eec34b1108c84413",4,8,308.199999928474,"fast","3"
"5e9f70a9eec34b1108c84413",5,5,351,"fast","1"
"5e9f70a9eec34b1108c84413",6,6,286.800000071526,"fast","1"
"5e9f70a9eec34b1108c84413",7,6,376.899999976158,"fast","3"
"5e9f70a9eec34b1108c84413",8,4,390.199999928474,"fast","1"
"5e9f70a9eec34b1108c84413",10,8,405.600000023842,"slow","2"
"5e9f70a9eec34b1108c84413",11,6,423.200000047684,"slow","3"
"5e9f70a9eec34b1108c84413",12,5,388.200000047684,"fast","2"
"5e9f70a9eec34b1108c84413",13,6,386,"fast","2"
"5e9f70a9eec34b1108c84413",14,7,408.800000071526,"fast","3"
"5e9f70a9eec34b1108c84413",15,5,412.700000047684,"slow","2"
"5e9f70a9eec34b1108c84413",16,8,400.900000095367,"fast","2"
"5e9f70a9eec34b1108c84413",17,7,380.599999904633,"slow","2"
"5e9f70a9eec34b1108c84413",18,7,271.800000071526,"slow","1"
"5e9f70a9eec34b1108c84413",19,8,427.100000023842,"slow","3"
"5e9f70a9eec34b1108c84413",20,7,378.199999928474,"fast","1"
"5e9f70a9eec34b1108c84413",21,4,462.300000071526,"slow","1"
"5e9f70a9eec34b1108c84413",22,9,280,"fast","3"
"5e9f70a9eec34b1108c84413",23,5,415.5,"slow","1"
"5e9f70a9eec34b1108c84413",24,7,386.399999976158,"fast","2"
"5eb24b26f30ede1a6ae46c14",1,6,356.899999976158,"slow","1"
"5eb24b26f30ede1a6ae46c14",2,6,365.399999976158,"slow","2"
"5eb24b26f30ede1a6ae46c14",3,5,375.900000035763,"fast","2"
"5eb24b26f30ede1a6ae46c14",4,7,372.700000047684,"fast","2"
"5eb24b26f30ede1a6ae46c14",5,7,354.199999988079,"fast","1"
"5eb24b26f30ede1a6ae46c14",6,4,389.700000047684,"slow","1"
"5eb24b26f30ede1a6ae46c14",7,9,394.699999988079,"slow","3"
"5eb24b26f30ede1a6ae46c14",8,5,402.399999976158,"slow","2"
"5eb24b26f30ede1a6ae46c14",9,7,355.199999988079,"slow","3"
"5eb24b26f30ede1a6ae46c14",10,6,470.5,"fast","3"
"5eb24b26f30ede1a6ae46c14",11,6,367.500000059605,"slow","3"
"5eb24b26f30ede1a6ae46c14",12,5,408.399999976158,"fast","1"
"5eb24b26f30ede1a6ae46c14",14,7,362.500000059605,"slow","2"
"5eb24b26f30ede1a6ae46c14",15,8,366.600000023842,"slow","2"
"5eb24b26f30ede1a6ae46c14",16,7,426.600000023842,"slow","1"
"5eb24b26f30ede1a6ae46c14",17,8,358,"slow","3"
"5eb24b26f30ede1a6ae46c14",18,5,474.600000023842,"slow","1"
"5eb24b26f30ede1a6ae46c14",19,4,365.800000011921,"fast","1"
"5eb24b26f30ede1a6ae46c14",20,9,249.899999976158,"fast","3"
"5eb24b26f30ede1a6ae46c14",21,8,478.000000059605,"fast","2"
"5eb24b26f30ede1a6ae46c14",22,6,405.400000035763,"fast","2"
"5eb24b26f30ede1a6ae46c14",23,7,433.600000083447,"fast","3"
"5eb24b26f30ede1a6ae46c14",24,6,374.599999964237,"fast","1"
"5eb5f6d5e38e9f4e6c8dde3f",1,9,579.5,"slow","3"
"5eb5f6d5e38e9f4e6c8dde3f",3,7,445.5,"slow","3"
"5eb5f6d5e38e9f4e6c8dde3f",4,8,364.799999982119,"fast","2"
"5eb5f6d5e38e9f4e6c8dde3f",5,7,475.699999988079,"fast","3"
"5eb5f6d5e38e9f4e6c8dde3f",6,5,456.699999988079,"fast","2"
"5eb5f6d5e38e9f4e6c8dde3f",7,6,432.199999988079,"fast","2"
"5eb5f6d5e38e9f4e6c8dde3f",8,8,417.5,"fast","3"
"5eb5f6d5e38e9f4e6c8dde3f",9,7,382.600000023842,"fast","1"
"5eb5f6d5e38e9f4e6c8dde3f",10,8,473.300000011921,"slow","3"
"5eb5f6d5e38e9f4e6c8dde3f",11,6,454.09999999404,"fast","1"
"5eb5f6d5e38e9f4e6c8dde3f",12,7,853.5,"slow","2"
"5eb5f6d5e38e9f4e6c8dde3f",13,6,385.59999999404,"slow","1"
"5eb5f6d5e38e9f4e6c8dde3f",14,5,543.199999988079,"fast","1"
"5eb5f6d5e38e9f4e6c8dde3f",15,5,724.299999982119,"slow","1"
"5eb5f6d5e38e9f4e6c8dde3f",16,5,472.699999988079,"slow","2"
"5eb5f6d5e38e9f4e6c8dde3f",17,6,454.09999999404,"slow","3"
"5eb5f6d5e38e9f4e6c8dde3f",18,4,397.799999982119,"slow","1"
"5eb5f6d5e38e9f4e6c8dde3f",19,8,93.3999999761581,"slow","2"
"5eb5f6d5e38e9f4e6c8dde3f",20,6,57.2999999821186,"slow","2"
"5eb5f6d5e38e9f4e6c8dde3f",21,7,410.799999982119,"slow","1"
"5eb5f6d5e38e9f4e6c8dde3f",22,7,221,"fast","2"
"5eb5f6d5e38e9f4e6c8dde3f",23,6,502.100000023842,"fast","3"
"5eb5f6d5e38e9f4e6c8dde3f",24,4,357.59999999404,"fast","1"
"5ec403bb09d0e02a060bd5e6",1,8,351.299999952316,"fast","2"
"5ec403bb09d0e02a060bd5e6",2,9,353.199999809265,"fast","3"
"5ec403bb09d0e02a060bd5e6",3,7,345.099999904633,"fast","1"
"5ec403bb09d0e02a060bd5e6",4,8,342.499999761581,"fast","3"
"5ec403bb09d0e02a060bd5e6",5,7,381.300000190735,"fast","3"
"5ec403bb09d0e02a060bd5e6",6,6,370,"slow","3"
"5ec403bb09d0e02a060bd5e6",7,6,38.6000001430511,"slow","1"
"5ec403bb09d0e02a060bd5e6",8,6,357,"fast","3"
"5ec403bb09d0e02a060bd5e6",9,6,349.200000286102,"fast","1"
"5ec403bb09d0e02a060bd5e6",10,5,357.800000190735,"slow","2"
"5ec403bb09d0e02a060bd5e6",12,5,395.199999809265,"fast","1"
"5ec403bb09d0e02a060bd5e6",13,9,299.600000143051,"slow","3"
"5ec403bb09d0e02a060bd5e6",14,7,344.099999904633,"fast","2"
"5ec403bb09d0e02a060bd5e6",15,6,343.799999952316,"fast","2"
"5ec403bb09d0e02a060bd5e6",16,7,362.099999666214,"slow","1"
"5ec403bb09d0e02a060bd5e6",17,4,432.800000190735,"slow","1"
"5ec403bb09d0e02a060bd5e6",18,5,375.299999952316,"slow","1"
"5ec403bb09d0e02a060bd5e6",19,8,281,"slow","3"
"5ec403bb09d0e02a060bd5e6",20,7,362.499999761581,"slow","2"
"5ec403bb09d0e02a060bd5e6",21,6,379.299999952316,"slow","2"
"5ec403bb09d0e02a060bd5e6",22,4,406.799999952316,"fast","1"
"5ec403bb09d0e02a060bd5e6",23,5,374.000000238419,"fast","2"
"5ec403bb09d0e02a060bd5e6",24,8,327.5,"slow","2"
"5ec62902bb44c16b842128f9",1,7,383.900000035763,"fast","1"
"5ec62902bb44c16b842128f9",2,6,366.699999988079,"fast","1"
"5ec62902bb44c16b842128f9",3,6,635,"slow","1"
"5ec62902bb44c16b842128f9",4,7,367.900000035763,"fast","3"
"5ec62902bb44c16b842128f9",5,6,311.099999964237,"slow","3"
"5ec62902bb44c16b842128f9",7,7,398.5,"slow","1"
"5ec62902bb44c16b842128f9",8,8,296.700000047684,"fast","2"
"5ec62902bb44c16b842128f9",9,4,648.699999988079,"slow","1"
"5ec62902bb44c16b842128f9",10,5,594.5,"fast","1"
"5ec62902bb44c16b842128f9",11,5,793.199999988079,"slow","1"
"5ec62902bb44c16b842128f9",13,5,292.300000011921,"slow","2"
"5ec62902bb44c16b842128f9",14,6,302.800000011921,"fast","2"
"5ec62902bb44c16b842128f9",15,8,362,"fast","3"
"5ec62902bb44c16b842128f9",16,8,374.899999976158,"slow","3"
"5ec62902bb44c16b842128f9",17,8,356.900000035763,"slow","2"
"5ec62902bb44c16b842128f9",18,4,476.800000011921,"fast","1"
"5ec62902bb44c16b842128f9",19,6,298.5,"slow","2"
"5ec62902bb44c16b842128f9",20,6,455.600000023842,"fast","3"
"5ec62902bb44c16b842128f9",21,9,268.600000023842,"fast","3"
"5ec62902bb44c16b842128f9",22,7,353.799999952316,"fast","2"
"5ec62902bb44c16b842128f9",23,9,586.600000023842,"slow","3"
"5ec62902bb44c16b842128f9",24,7,375,"slow","2"
"5ec75df0d799ae1c11a8115c",1,8,433.599999666214,"fast","3"
"5ec75df0d799ae1c11a8115c",2,9,492.799999952316,"slow","3"
"5ec75df0d799ae1c11a8115c",3,7,391.699999809265,"slow","2"
"5ec75df0d799ae1c11a8115c",4,5,396.700000047684,"fast","2"
"5ec75df0d799ae1c11a8115c",5,8,410.000000238419,"slow","3"
"5ec75df0d799ae1c11a8115c",6,6,343.799999952316,"slow","3"
"5ec75df0d799ae1c11a8115c",7,6,402.800000190735,"slow","1"
"5ec75df0d799ae1c11a8115c",8,4,396.299999952316,"slow","1"
"5ec75df0d799ae1c11a8115c",9,6,342.400000095367,"slow","2"
"5ec75df0d799ae1c11a8115c",10,8,342.899999856949,"slow","2"
"5ec75df0d799ae1c11a8115c",11,6,378.799999952316,"fast","2"
"5ec75df0d799ae1c11a8115c",12,7,350.100000143051,"fast","2"
"5ec75df0d799ae1c11a8115c",13,5,408.299999952316,"slow","1"
"5ec75df0d799ae1c11a8115c",14,9,315.099999904633,"fast","3"
"5ec75df0d799ae1c11a8115c",15,6,321.5,"fast","3"
"5ec75df0d799ae1c11a8115c",16,7,354.599999904633,"slow","1"
"5ec75df0d799ae1c11a8115c",17,4,319.400000095367,"fast","1"
"5ec75df0d799ae1c11a8115c",18,7,365.799999952316,"fast","3"
"5ec75df0d799ae1c11a8115c",19,7,377.100000143051,"slow","3"
"5ec75df0d799ae1c11a8115c",20,5,348.399999856949,"slow","2"
"5ec75df0d799ae1c11a8115c",21,6,289.700000047684,"fast","1"
"5ec75df0d799ae1c11a8115c",22,7,374.899999856949,"fast","1"
"5ec75df0d799ae1c11a8115c",23,8,358.900000095367,"fast","2"
"5ec75df0d799ae1c11a8115c",24,5,370.899999856949,"fast","1"
"5ed543442db0060a955d12e1",1,6,482.799999982119,"slow","3"
"5ed543442db0060a955d12e1",2,4,426.59999999404,"slow","1"
"5ed543442db0060a955d12e1",3,4,443.800000011921,"fast","1"
"5ed543442db0060a955d12e1",4,8,426.700000017881,"slow","2"
"5ed543442db0060a955d12e1",5,6,387.199999988079,"slow","2"
"5ed543442db0060a955d12e1",6,7,390.90000000596,"fast","2"
"5ed543442db0060a955d12e1",8,5,477,"slow","2"
"5ed543442db0060a955d12e1",9,7,370.699999988079,"slow","2"
"5ed543442db0060a955d12e1",10,8,410,"slow","3"
"5ed543442db0060a955d12e1",11,7,383.799999982119,"fast","3"
"5ed543442db0060a955d12e1",12,6,452.000000029802,"fast","3"
"5ed543442db0060a955d12e1",13,9,523.40000000596,"slow","3"
"5ed543442db0060a955d12e1",14,5,466.999999970198,"fast","1"
"5ed543442db0060a955d12e1",15,8,370.90000000596,"fast","2"
"5ed543442db0060a955d12e1",16,6,404.40000000596,"fast","2"
"5ed543442db0060a955d12e1",17,9,388.200000017881,"fast","3"
"5ed543442db0060a955d12e1",18,6,418.09999999404,"fast","1"
"5ed543442db0060a955d12e1",19,8,391.59999999404,"fast","3"
"5ed543442db0060a955d12e1",20,5,384.200000017881,"fast","2"
"5ed543442db0060a955d12e1",21,7,383.599999964237,"slow","1"
"5ed543442db0060a955d12e1",22,6,401.200000017881,"slow","1"
"5ed543442db0060a955d12e1",23,5,382.300000011921,"slow","1"
"5ed543442db0060a955d12e1",24,7,411.099999964237,"fast","1"
"5ef10fcd68a53e4a87ff6e01",1,8,368.600000023842,"fast","3"
"5ef10fcd68a53e4a87ff6e01",2,4,381.5,"slow","1"
"5ef10fcd68a53e4a87ff6e01",3,7,358.900000035763,"fast","3"
"5ef10fcd68a53e4a87ff6e01",4,5,353.799999982119,"slow","1"
"5ef10fcd68a53e4a87ff6e01",5,4,347.5,"fast","1"
"5ef10fcd68a53e4a87ff6e01",6,6,348.300000011921,"slow","2"
"5ef10fcd68a53e4a87ff6e01",7,8,327.700000017881,"slow","3"
"5ef10fcd68a53e4a87ff6e01",8,6,440.700000017881,"slow","1"
"5ef10fcd68a53e4a87ff6e01",9,7,324.300000011921,"fast","1"
"5ef10fcd68a53e4a87ff6e01",10,9,376.800000011921,"fast","3"
"5ef10fcd68a53e4a87ff6e01",11,7,363.699999988079,"slow","1"
"5ef10fcd68a53e4a87ff6e01",12,6,335.499999970198,"fast","2"
"5ef10fcd68a53e4a87ff6e01",13,6,341.09999999404,"fast","1"
"5ef10fcd68a53e4a87ff6e01",14,5,381.200000017881,"fast","2"
"5ef10fcd68a53e4a87ff6e01",15,7,331.90000000596,"fast","2"
"5ef10fcd68a53e4a87ff6e01",16,7,280.40000000596,"slow","2"
"5ef10fcd68a53e4a87ff6e01",17,6,353.09999999404,"fast","3"
"5ef10fcd68a53e4a87ff6e01",18,8,297.5,"slow","2"
"5ef10fcd68a53e4a87ff6e01",19,6,362.300000011921,"slow","3"
"5ef10fcd68a53e4a87ff6e01",20,9,368.90000000596,"slow","3"
"5ef10fcd68a53e4a87ff6e01",21,5,382.899999976158,"fast","1"
"5ef10fcd68a53e4a87ff6e01",22,7,288.199999988079,"slow","3"
"5ef10fcd68a53e4a87ff6e01",23,5,311.699999988079,"slow","2"
"5ef10fcd68a53e4a87ff6e01",24,8,342.299999982119,"fast","2"
"5ef9df1812148a78af8e76dc",1,8,312.5,"slow","2"
"5ef9df1812148a78af8e76dc",2,7,330.5,"slow","1"
"5ef9df1812148a78af8e76dc",3,6,355.80000000447,"fast","2"
"5ef9df1812148a78af8e76dc",4,6,416.900000002235,"slow","1"
"5ef9df1812148a78af8e76dc",5,4,379.79999999702,"slow","1"
"5ef9df1812148a78af8e76dc",6,5,352.599999997765,"fast","1"
"5ef9df1812148a78af8e76dc",7,5,329.30000000447,"slow","2"
"5ef9df1812148a78af8e76dc",8,6,323.300000000745,"fast","3"
"5ef9df1812148a78af8e76dc",9,9,314.19999999553,"fast","3"
"5ef9df1812148a78af8e76dc",10,8,297.500000003725,"fast","2"
"5ef9df1812148a78af8e76dc",11,8,316.199999999255,"slow","3"
"5ef9df1812148a78af8e76dc",12,8,311.5,"fast","3"
"5ef9df1812148a78af8e76dc",13,6,372.599999997765,"fast","1"
"5ef9df1812148a78af8e76dc",14,5,351.89999999851,"fast","2"
"5ef9df1812148a78af8e76dc",15,9,323.199999999255,"slow","3"
"5ef9df1812148a78af8e76dc",16,6,330.800000000745,"slow","3"
"5ef9df1812148a78af8e76dc",17,7,369.400000002235,"fast","1"
"5ef9df1812148a78af8e76dc",19,7,344.10000000149,"slow","3"
"5ef9df1812148a78af8e76dc",20,4,323.60000000149,"fast","1"
"5ef9df1812148a78af8e76dc",21,7,337.70000000298,"slow","2"
"5ef9df1812148a78af8e76dc",22,5,383.699999999255,"slow","1"
"5ef9df1812148a78af8e76dc",23,7,344.20000000298,"fast","2"
"5ef9df1812148a78af8e76dc",24,7,329.10000000149,"fast","3"
"5f0e9896f5e4e11e12c8f5ac",1,8,334.19999999553,"slow","2"
"5f0e9896f5e4e11e12c8f5ac",2,5,339.29999999702,"fast","2"
"5f0e9896f5e4e11e12c8f5ac",3,6,277.29999999702,"slow","1"
"5f0e9896f5e4e11e12c8f5ac",4,5,364.60000000149,"fast","1"
"5f0e9896f5e4e11e12c8f5ac",5,7,266.79999999702,"slow","3"
"5f0e9896f5e4e11e12c8f5ac",6,6,246.69999999553,"slow","3"
"5f0e9896f5e4e11e12c8f5ac",7,7,316.79999999702,"fast","1"
"5f0e9896f5e4e11e12c8f5ac",8,4,445.69999999553,"fast","1"
"5f0e9896f5e4e11e12c8f5ac",9,8,383.70000000298,"fast","2"
"5f0e9896f5e4e11e12c8f5ac",10,4,328.09999999404,"slow","1"
"5f0e9896f5e4e11e12c8f5ac",11,5,396.59999999404,"slow","1"
"5f0e9896f5e4e11e12c8f5ac",12,7,260,"slow","1"
"5f0e9896f5e4e11e12c8f5ac",13,7,330.60000000149,"slow","2"
"5f0e9896f5e4e11e12c8f5ac",14,7,312.89999999851,"fast","3"
"5f0e9896f5e4e11e12c8f5ac",15,6,282.5,"fast","1"
"5f0e9896f5e4e11e12c8f5ac",16,8,302.39999999851,"slow","3"
"5f0e9896f5e4e11e12c8f5ac",17,6,316.39999999851,"fast","3"
"5f0e9896f5e4e11e12c8f5ac",18,9,341.29999999702,"fast","3"
"5f0e9896f5e4e11e12c8f5ac",19,5,352.89999999851,"slow","2"
"5f0e9896f5e4e11e12c8f5ac",20,8,317,"fast","3"
"5f0e9896f5e4e11e12c8f5ac",21,6,319,"fast","2"
"5f0e9896f5e4e11e12c8f5ac",22,6,320.60000000149,"slow","2"
"5f0e9896f5e4e11e12c8f5ac",23,9,316.70000000298,"slow","3"
"5f0e9896f5e4e11e12c8f5ac",24,7,284.5,"fast","2"
"5f15e4bc797c740fff2c442c",1,6,384.799999982119,"fast","3"
"5f15e4bc797c740fff2c442c",2,5,378.90000000596,"slow","2"
"5f15e4bc797c740fff2c442c",4,7,366.300000011921,"fast","1"
"5f15e4bc797c740fff2c442c",5,6,357.09999999404,"slow","1"
"5f15e4bc797c740fff2c442c",6,4,404.59999999404,"fast","1"
"5f15e4bc797c740fff2c442c",7,5,387.09999999404,"fast","2"
"5f15e4bc797c740fff2c442c",9,6,426.79999999702,"slow","2"
"5f15e4bc797c740fff2c442c",10,7,410.20000000298,"fast","3"
"5f15e4bc797c740fff2c442c",11,5,394.79999999702,"slow","1"
"5f15e4bc797c740fff2c442c",12,7,406.100000008941,"slow","2"
"5f15e4bc797c740fff2c442c",13,6,400.70000000298,"fast","2"
"5f15e4bc797c740fff2c442c",14,7,432.499999985099,"fast","2"
"5f15e4bc797c740fff2c442c",16,6,382.29999999702,"fast","1"
"5f15e4bc797c740fff2c442c",17,8,403.300000011921,"slow","2"
"5f15e4bc797c740fff2c442c",18,5,406,"fast","1"
"5f15e4bc797c740fff2c442c",19,8,437.90000000596,"fast","3"
"5f15e4bc797c740fff2c442c",20,8,392.699999988079,"fast","2"
"5f15e4bc797c740fff2c442c",21,6,479.199999988079,"slow","3"
"5f15e4bc797c740fff2c442c",22,9,408.29999999702,"fast","3"
"5f15e4bc797c740fff2c442c",23,7,478,"slow","1"
"5f15e4bc797c740fff2c442c",24,4,507.999999985099,"slow","1"
"5f16f559325a640008bb9a07",1,5,400.300000071526,"slow","1"
"5f16f559325a640008bb9a07",2,7,345.499999880791,"slow","1"
"5f16f559325a640008bb9a07",3,9,240.600000143051,"slow","3"
"5f16f559325a640008bb9a07",4,6,361.899999856949,"slow","2"
"5f16f559325a640008bb9a07",5,7,287.199999928474,"slow","3"
"5f16f559325a640008bb9a07",6,7,364.399999976158,"fast","1"
"5f16f559325a640008bb9a07",7,6,360.5,"fast","2"
"5f16f559325a640008bb9a07",8,6,289.700000047684,"slow","3"
"5f16f559325a640008bb9a07",11,5,427.399999976158,"slow","2"
"5f16f559325a640008bb9a07",12,6,336.700000047684,"slow","1"
"5f16f559325a640008bb9a07",13,8,329.600000143051,"fast","2"
"5f16f559325a640008bb9a07",14,6,335.599999904633,"fast","3"
"5f16f559325a640008bb9a07",15,7,381.700000047684,"fast","2"
"5f16f559325a640008bb9a07",16,8,278.399999976158,"slow","3"
